Date,avg_sentiment_score,avg_sentiment_label_score,pos_count,neut_count,neg_count,total,pct_positive,pct_neutral,pct_negative,sentiment_score_combined,sentiment_polarization,log_total_sentiment,z_sentiment_score_combined,z_sentiment_polarization,z_log_total_sentiment
2016-01-02,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-03,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-04,0.9958924055099488,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.8471246838569642,0.5,1.0986122886681098,1.1031548511581224,1.5270281396185026,-1.0234835091222876
2016-01-05,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-06,0.9947003722190856,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.8462902605533599,0.5,1.0986122886681098,1.0994263951937149,1.5270281396185026,-1.0234835091222876
2016-01-07,0.9427534639835358,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.809927424788475,0.5,1.0986122886681098,0.9369462351781275,1.5270281396185026,-1.0234835091222876
2016-01-08,0.8800854484240214,0.6666666666666666,2.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.8160598138968149,0.6666666666666666,1.3862943611198906,0.9643476064585026,2.0630900643162886,-0.8125206120778071
2016-01-09,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-10,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-11,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-12,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-13,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-14,0.98531973361969,-0.6666666666666666,0.0,1.0,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666,0.489723813533783,-0.6666666666666666,1.3862943611198906,-0.4938204500888352,-2.225405333265999,-0.8125206120778071
2016-01-15,0.997117668390274,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.3979823678731918,-1.0,1.0986122886681098,-0.9037490064691621,-3.297529182661571,-1.0234835091222876
2016-01-16,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-17,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-18,0.9999962449073792,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.8499973714351654,0.5,1.0986122886681098,1.1159908890402852,1.5270281396185026,-1.0234835091222876
2016-01-19,0.959580421447754,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.6717062950134278,0.0,1.0986122886681098,0.319332377210743,-0.08115763447485524,-1.0234835091222876
2016-01-20,0.999988317489624,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999918222427368,0.0,0.6931471805599453,0.44572067706885027,-0.08115763447485524,-1.320819012610393
2016-01-21,0.9981880784034728,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.39873165488243095,-1.0,1.0986122886681098,-0.900400965245261,-3.297529182661571,-1.0234835091222876
2016-01-22,0.9999006986618042,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999304890632629,0.0,0.6931471805599453,0.44544662185270556,-0.08115763447485524,-1.320819012610393
2016-01-23,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-24,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-26,0.9247474372386932,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5,0.49732320606708524,-0.5,1.0986122886681098,-0.4598640633313264,-1.6893434085682133,-1.0234835091222876
2016-01-27,0.8894227147102356,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6225959002971648,0.0,0.6931471805599453,0.09989226413703335,-0.08115763447485524,-1.320819012610393
2016-01-28,0.9935262600580852,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.7954683820406596,0.3333333333333333,1.3862943611198906,0.8723388543201703,0.9909662149207167,-0.8125206120778071
2016-01-29,0.8488876024881998,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.4942213217417398,-0.3333333333333333,1.3862943611198906,-0.47372422167515577,-1.1532814838704273,-0.8125206120778071
2016-01-30,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-01-31,0.9925256669521332,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.6947679668664932,0.0,1.0986122886681098,0.4223789095862934,-0.08115763447485524,-1.0234835091222876
2016-02-01,0.998043417930603,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.39863039255142213,-1.0,0.6931471805599453,-0.9008534360000792,-3.297529182661571,-1.320819012610393
2016-02-02,0.9996268351872762,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.7997387846310933,0.3333333333333333,1.3862943611198906,0.8914203060724752,0.9909662149207167,-0.8125206120778071
2016-02-03,0.9985411167144777,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6989787817001343,0.0,0.6931471805599453,0.44119410519946684,-0.08115763447485524,-1.320819012610393
2016-02-04,0.9999260306358336,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,0.6999482214450835,0.0,1.0986122886681098,0.4455258555036313,-0.08115763447485524,-1.0234835091222876
2016-02-05,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-06,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-07,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-08,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-09,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-10,0.995519995689392,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6968639969825744,0.0,0.6931471805599453,0.4317446067739489,-0.08115763447485524,-1.320819012610393
2016-02-11,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-12,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-13,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-14,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-15,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-16,0.9999778270721436,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.6999844789505004,0.0,1.3862943611198906,0.4456878650157606,-0.08115763447485524,-0.8125206120778071
2016-02-17,0.8682617023587227,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.6077831916511058,0.0,1.6094379124341003,0.03370459696394318,-0.08115763447485524,-0.6488850763600583
2016-02-18,0.9998751878738404,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999126315116882,1.0,0.6931471805599453,1.785857661904416,3.1352139137118606,-1.320819012610393
2016-02-19,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-20,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-21,0.6037968993186951,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7226578295230865,1.0,0.6931471805599453,0.546999260335508,3.1352139137118606,-1.320819012610393
2016-02-22,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6931471805599453,1.7862480507633325,3.1352139137118606,-1.320819012610393
2016-02-23,0.9997119307518004,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6997983515262602,0.0,0.6931471805599453,0.444856191329215,-0.08115763447485524,-1.320819012610393
2016-02-24,0.9801244735717772,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.986087131500244,1.0,0.6931471805599453,1.724081141814521,3.1352139137118606,-1.320819012610393
2016-02-25,0.9868344068527222,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5,0.5407840847969054,-0.5,1.0986122886681098,-0.265667698226643,-1.6893434085682133,-1.0234835091222876
2016-02-26,0.9685949683189392,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.6780164778232574,0.0,1.0986122886681098,0.3475281845811574,-0.08115763447485524,-1.0234835091222876
2016-02-27,0.9685949683189392,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.6780164778232574,0.0,1.0986122886681098,0.3475281845811574,-0.08115763447485524,-1.0234835091222876
2016-02-28,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-02-29,0.9999955892562866,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999969124794005,0.0,0.6931471805599453,0.44574342178746873,-0.08115763447485524,-1.320819012610393
2016-03-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-02,0.80544513463974,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.7138115942478179,0.5,1.0986122886681098,0.5074716026920082,1.5270281396185026,-1.0234835091222876
2016-03-03,0.9990257918834686,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.699318054318428,0.0,1.0986122886681098,0.4427100779818344,-0.08115763447485524,-1.0234835091222876
2016-03-04,0.9835590124130248,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0,0.7634913086891173,0.25,1.6094379124341003,0.7294556086739071,0.7229352525718238,-0.6488850763600583
2016-03-05,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-06,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-07,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-08,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-09,0.9999995231628418,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999996662139892,1.0,0.6931471805599453,1.7862465593063734,3.1352139137118606,-1.320819012610393
2016-03-10,0.9999969005584716,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999978303909301,0.0,0.6931471805599453,0.445747523294105,-0.08115763447485524,-1.320819012610393
2016-03-11,0.9985156655311584,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6989609658718109,0.0,0.6931471805599453,0.4411144986843009,-0.08115763447485524,-1.320819012610393
2016-03-12,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-13,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-14,0.718343722820282,-0.4,1.0,1.0,3.0,5.0,0.2,0.2,0.6,0.38284060597419745,-0.39999999999999997,1.791759469228055,-0.9714069832060135,-1.3677062537495417,-0.5151851085897018
2016-03-15,0.649711012840271,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.15479770898818968,-1.0,1.0986122886681098,-1.9903716930069395,-3.297529182661571,-1.0234835091222876
2016-03-16,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-17,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-18,0.9999999701976776,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.9999999791383742,1.0,1.6094379124341003,1.786247957547272,3.1352139137118606,-0.6488850763600583
2016-03-19,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-20,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-21,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-22,0.9998599290847778,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999019503593445,1.0,0.6931471805599453,1.7858099352817405,3.1352139137118606,-1.320819012610393
2016-03-23,0.9995345771312714,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.69967420399189,0.0,1.0986122886681098,0.4443014625566723,-0.08115763447485524,-1.0234835091222876
2016-03-24,0.8981395661830902,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.7786976963281631,0.5,1.0986122886681098,0.7974023527844742,1.5270281396185026,-1.0234835091222876
2016-03-25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-26,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-27,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-28,0.9999977350234984,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.39999841451644885,-1.0,1.0986122886681098,-0.8947406996552139,-3.297529182661571,-1.0234835091222876
2016-03-29,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-30,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-03-31,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-01,0.9998452663421632,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6998916864395142,0.0,0.6931471805599453,0.4452732399812671,-0.08115763447485524,-1.320819012610393
2016-04-02,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-03,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-04,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-05,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-06,0.6978685259819031,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5,0.3385079681873321,-0.5,1.0986122886681098,-1.169498631725873,-1.6893434085682133,-1.0234835091222876
2016-04-07,0.9999802112579346,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999861478805541,0.0,0.6931471805599453,0.4456953223005536,-0.08115763447485524,-1.320819012610393
2016-04-08,0.9999918937683104,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999943256378172,1.0,0.6931471805599453,1.7862226959950354,3.1352139137118606,-1.320819012610393
2016-04-09,0.7452688813209534,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2216882169246674,-1.0,0.6931471805599453,-1.6914846506619563,-3.297529182661571,-1.320819012610393
2016-04-10,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-11,0.9934730132420858,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.79543110926946,0.3333333333333333,1.3862943611198906,0.8721723082931253,0.9909662149207167,-0.8125206120778071
2016-04-12,0.8019753098487854,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.7113827168941498,0.5,1.0986122886681098,0.4966186432684382,1.5270281396185026,-1.0234835091222876
2016-04-13,0.9970545470714568,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.8479381829500198,0.5,1.0986122886681098,1.1067898114144359,1.5270281396185026,-1.0234835091222876
2016-04-14,0.989938497543335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6929569482803344,0.0,0.6931471805599453,0.414286730209171,-0.08115763447485524,-1.320819012610393
2016-04-15,0.9106260240077972,0.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25,0.637438216805458,0.0,1.6094379124341003,0.16621222820315548,-0.08115763447485524,-0.6488850763600583
2016-04-16,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-17,0.9999639987945556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999747991561889,1.0,0.6931471805599453,1.786135445762957,3.1352139137118606,-1.320819012610393
2016-04-18,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-19,0.9996732175350188,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5,0.5497712522745131,-0.5,1.0986122886681098,-0.2255103128321105,-1.6893434085682133,-1.0234835091222876
2016-04-20,0.9985961019992828,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.999017271399498,1.0,1.0986122886681098,1.781856921829003,3.1352139137118606,-1.0234835091222876
2016-04-21,0.9997486670811973,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6998240669568381,0.0,1.3862943611198906,0.444971095659069,-0.08115763447485524,-0.8125206120778071
2016-04-22,0.5929993391036987,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1150995373725891,-1.0,0.6931471805599453,-2.1677551434653846,-3.297529182661571,-1.320819012610393
2016-04-23,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-24,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-26,0.9999468326568604,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999627828598022,0.0,0.6931471805599453,0.4455909203134509,-0.08115763447485524,-1.320819012610393
2016-04-27,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-04-28,0.96600604057312,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.676204228401184,0.0,0.6931471805599453,0.3394305054565005,-0.08115763447485524,-1.320819012610393
2016-04-29,0.9999879598617554,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999915719032287,0.0,0.6931471805599453,0.44571955847613104,-0.08115763447485524,-1.320819012610393
2016-04-30,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-02,0.9662367552518843,-0.0416666666666666,1.0,21.0,2.0,24.0,0.0416666666666666,0.875,0.0833333333333333,0.6638657286763191,-0.0416666666666667,3.2188758248682006,0.2842983528760271,-0.21517311564930186,0.5313472604228624
2016-05-03,0.999674156308174,-0.5,0.0,2.0,2.0,4.0,0.0,0.5,0.5,0.5497719094157217,-0.5,1.6094379124341003,-0.22550737652622316,-1.6893434085682133,-0.6488850763600583
2016-05-04,0.956476390361786,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9695334732532501,1.0,0.6931471805599453,1.6501143847055426,3.1352139137118606,-1.320819012610393
2016-05-05,0.9990838674398568,0.0769230769230769,1.0,12.0,0.0,13.0,0.0769230769230769,0.9230769230769232,0.0,0.7224356302848228,0.0769230769230769,2.6390573296152584,0.5460064068622018,0.16625556153950746,0.10615500399876947
2016-05-06,0.607918131351471,-0.2,0.0,4.0,1.0,5.0,0.0,0.8,0.2,0.3655426919460297,-0.2,1.791759469228055,-1.048699300488559,-0.7244319441121985,-0.5151851085897018
2016-05-07,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-08,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-09,0.5384514331817627,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07691600322723385,-1.0,0.6931471805599453,-2.3383707351098946,-3.297529182661571,-1.320819012610393
2016-05-10,0.9567431211471558,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.969720184803009,1.0,1.0986122886681098,1.6509486684417656,3.1352139137118606,-1.0234835091222876
2016-05-11,0.9044241905212402,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.5330969333648682,-0.3333333333333333,1.3862943611198906,-0.30001621831504643,-1.1532814838704273,-0.8125206120778071
2016-05-12,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-13,0.9994073112805684,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6995851178963978,0.0,1.3862943611198906,0.44390339890882247,-0.08115763447485524,-0.8125206120778071
2016-05-14,0.8959000706672668,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9271300494670867,1.0,0.6931471805599453,1.460643048461797,3.1352139137118606,-1.320819012610393
2016-05-15,0.9993683695793152,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6995578587055206,0.0,0.6931471805599453,0.4437815965905363,-0.08115763447485524,-1.320819012610393
2016-05-16,0.9983023405075072,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.998811638355255,1.0,0.6931471805599453,1.780938091126438,3.1352139137118606,-1.320819012610393
2016-05-17,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-18,0.9870269596576692,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.8409188717603684,0.5,1.0986122886681098,1.0754254037354527,1.5270281396185026,-1.0234835091222876
2016-05-19,0.966575528894152,0.7142857142857143,5.0,2.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.0,0.8908885845116207,0.7142857142857143,2.0794415416798357,1.2987052099709417,2.216250614229942,-0.3042222115452213
2016-05-20,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-21,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-22,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-23,0.9999502897262572,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.39996520280838005,-1.0,0.6931471805599453,-0.8948890996225954,-3.297529182661571,-1.320819012610393
2016-05-24,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-25,0.9999109506607056,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9999376654624939,1.0,0.6931471805599453,1.7859695211763116,3.1352139137118606,-1.320819012610393
2016-05-26,0.8589074537158012,0.25,2.0,1.0,1.0,4.0,0.5,0.25,0.25,0.6762352176010608,0.25,1.6094379124341003,0.3395689745843564,0.7229352525718238,-0.6488850763600583
2016-05-27,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-28,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-29,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-05-30,0.969919204711914,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3789434432983398,-1.0,0.6931471805599453,-0.9888206860116568,-3.297529182661571,-1.320819012610393
2016-05-31,0.994472990433375,0.5,3.0,3.0,0.0,6.0,0.5,0.5,0.0,0.8461310933033624,0.5,1.9459101490553132,1.0987151877285974,1.5270281396185026,-0.40214339653381637
2016-06-01,0.9985965490341188,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0,0.8490175843238831,0.5,1.0986122886681098,1.1116129035704034,1.5270281396185026,-1.0234835091222876
2016-06-02,0.9999979734420776,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6999985814094543,0.0,0.6931471805599453,0.44575087907226174,-0.08115763447485524,-1.320819012610393
2016-06-03,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-06-04,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
2016-06-05,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682054725899988,-0.08115763447485524,-1.829117413142979
