Date,Close,High,Low,Open,Volume,RSI,MACD,CCI,WILLR,SMA_50,SMA_200,EMA_50,EMA_200,Bollinger_Upper,Bollinger_Lower,ATR,OBV,CMF,Momentum,ROC,UO
2017-04-30,1347.8900146484375,1347.9100341796875,1314.9200439453125,1321.8699951171875,413115008,75.34793331574508,48.355623466434736,130.59104147582363,-0.011422760546897504,1156.2274475097656,946.5566806030273,1181.2673229583431,980.4331994206706,1359.591554142861,1274.3964341383892,31.047956365046957,10686224848.0,0.2520423978694803,118.81005859375,9.666584993797066,76.6187959958505
2017-05-01,1421.5999755859375,1434.3199462890625,1348.300048828125,1348.300048828125,713624000,81.113576779514,56.35844464359502,178.62776292607114,-5.287871368147023,1160.231846923828,950.4807504272461,1190.6921328653077,984.8229185864942,1424.955912832406,1265.2400832613441,35.00381174187396,11399848848.0,0.2865635604257203,199.5499267578125,16.3291124573146,76.23247206060057
2017-05-02,1452.8199462890625,1473.9000244140625,1415.68994140625,1421.030029296875,477337984,82.93416975976137,64.47668175137915,183.64145188421494,-7.808590770210255,1164.649844970703,954.5429602050781,1200.971654960357,989.4796054293058,1482.3040419831905,1261.9279404386843,36.66140254658385,11877186832.0,0.3112117816218184,221.1099853515625,17.9514652283292,73.92612281316454
2017-05-03,1490.0899658203125,1492.77001953125,1447.489990234375,1453.780029296875,583795968,84.81592563640879,73.07545390098062,171.35051936746262,-0.9278997978104053,1169.6516442871093,958.800180053711,1212.3096279352574,994.4608030451368,1533.237879918262,1280.4380966442382,37.27701874303322,12460982800.0,0.39930340254543595,282.8800048828125,23.432543968004737,77.57541065159083
2017-05-04,1537.6700439453125,1608.9100341796875,1490.719970703125,1490.719970703125,933548992,86.81474923210023,82.77517673014427,178.81671868874443,-17.591420084008657,1175.4128454589843,963.2803753662109,1225.0688599356517,999.8658701187704,1578.183263512258,1321.844715003367,43.10152228705764,13394531792.0,0.35530192373660985,287.52001953125,22.9988412523536,67.13645616368974
2017-05-05,1555.449951171875,1618.030029296875,1530.31005859375,1540.8699951171875,946035968,87.47810313847927,90.84970799351504,148.54567266500885,-15.112672327846077,1182.765643310547,967.86166015625,1238.0249811606018,1005.3940699302442,1591.9467473360558,1391.1052057889444,46.28855431677674,14340567760.0,0.2838633426819262,289.9599609375,22.91286088195751,61.40688376915745
2017-05-06,1578.800048828125,1578.800048828125,1542.5,1556.81005859375,582529984,88.30990311107739,98.00326924658589,118.95390182916236,-9.473779164477836,1192.3370446777344,972.5658602905273,1251.3887093044261,1011.0996020585814,1614.1368614501769,1431.7951209716982,45.5750896390159,14923097744.0,0.32873745050618725,297.7200927734375,23.239774486076517,63.768594408199874
2017-05-07,1596.7099609375,1596.719970703125,1559.760009765625,1579.469970703125,1080029952,88.91797820569317,103.91977581829724,109.87578367725168,-5.220388610398152,1204.794884033203,977.3968099975586,1264.93071917239,1016.9265708036453,1625.3211518186447,1478.1668364626055,44.959723303193336,16003127696.0,0.3888908344387481,278.97998046875,21.171255462329977,65.31244247117594
2017-05-08,1723.3499755859375,1723.3499755859375,1596.9200439453125,1596.9200439453125,1340320000,92.06213914480696,117.4732818413845,139.27904171529156,0.0,1218.5270837402343,982.8592749023437,1282.9079449140977,1023.9556594084443,1729.6433805049764,1467.1486116825236,50.794029827853635,17343447696.0,0.46279209159566337,406.8699951171875,30.905900670993574,69.92487874753236
2017-05-09,1755.3599853515625,1833.489990234375,1716.300048828125,1723.8900146484375,1167920000,92.63122841898145,129.30690378560394,155.43221705317572,-13.765947850617199,1232.5496838378906,988.4719348144531,1301.4354759116454,1031.233314392953,1804.4261144859352,1479.4418542640647,55.53659494059623,18511367696.0,0.39379636662811224,433.5699462890625,32.801725953130855,63.89656397008998
2017-05-10,1787.1300048828125,1788.43994140625,1719.0999755859375,1756.52001953125,915723008,93.15570039703749,139.63903759299137,128.86301314222789,-8.395659151903157,1245.8814831542968,994.121114807129,1320.4823201850247,1038.7546744973297,1857.673377255117,1518.8666129792582,56.52255000343311,19427090704.0,0.4397047842760605,439.239990234375,32.58722784951704,66.00940221415625
2017-05-11,1848.5699462890625,1873.9300537109375,1755.3499755859375,1780.3699951171875,799489984,94.03927686234216,151.0438780660238,137.39671487743243,-4.360703085971441,1261.8700817871095,1000.0786096191406,1341.1916388557713,1046.8125378982425,1909.6255947680104,1574.8223544507398,60.95523058354503,20226580688.0,0.4653167608171409,426.969970703125,30.03446665980293,70.81065012313427
2017-05-12,1724.239990234375,1856.1500244140625,1694.010009765625,1845.760009765625,740984000,73.39160151779292,148.3399374628575,91.58633719501498,-26.77770717188459,1275.5830822753906,1005.4310046386719,1356.213142831403,1053.5531095632787,1861.219838247139,1674.240122690361,68.18271515960879,19485596688.0,0.39906601411922027,271.4200439453125,18.68229057830605,63.95472497011743
2017-05-13,1804.9100341796875,1812.989990234375,1651.0799560546875,1723.1199951171875,579635008,76.93087555753986,150.96619904333238,76.34593615736456,-12.346830705265521,1292.9308825683593,1011.1676147460937,1373.809099354865,1061.0292978679197,1868.931590199345,1699.152394175655,74.87752366104297,20065231696.0,0.443039860822954,314.820068359375,21.127587969902393,68.2970571635923
2017-05-14,1808.9100341796875,1831.4200439453125,1776.6199951171875,1800.8599853515625,437196000,77.09357465981289,151.62248718708543,87.68335300691658,-12.369921604027533,1309.6535034179688,1016.8206448364258,1390.8718811127014,1068.470897234206,1875.894076187176,1713.609927719074,73.44341831583453,20502427696.0,0.4256468310252187,271.239990234375,17.639674473883534,66.71292544368934
2017-05-15,1738.4300537109375,1812.800048828125,1708.5400390625,1808.43994140625,731529024,67.99411068687228,144.78644683853486,51.918456504628125,-29.569650574348884,1325.0876049804688,1022.0712301635742,1404.501613371456,1075.137157497656,1878.2633933895115,1691.7606300479886,75.64460341939099,19770898672.0,0.37588607811385494,182.9801025390625,11.763805219268251,59.181688725348316
2017-05-16,1734.449951171875,1785.93994140625,1686.5400390625,1741.699951171875,959044992,67.50951916643594,137.46308571517488,34.31916338415014,-32.70802030230174,1338.8612036132813,1027.2952249145508,1417.4407638734333,1081.6974838028723,1835.846747369076,1688.5292780215489,77.34141048541665,18811853680.0,0.3564892712729133,155.64990234375,9.858746993280256,60.126831453471446
2017-05-17,1839.0899658203125,1864.050048828125,1661.9100341796875,1726.72998046875,1064729984,72.96485436037953,138.5062303259199,64.01659103548667,-9.09164174835001,1354.7000024414062,1032.918279724121,1433.9760266948795,1089.233727405036,1868.1894047632952,1702.1266108617049,86.25559649706099,19876583664.0,0.36811601659730114,242.3800048828125,15.17996447773773,63.18207022465179
2017-05-18,1888.6500244140625,1904.47998046875,1807.1199951171875,1818.699951171875,894321024,75.09753733540643,141.69859923553872,122.31091324381178,-4.230686415242069,1371.673603515625,1038.852209777832,1451.8063795466123,1097.1881184200513,1920.3483761877606,1683.4636355309894,87.04876712952537,20770904688.0,0.38980014581202566,165.300048828125,9.591786414243753,64.32784593530302
2017-05-19,1987.7099609375,2004.52001953125,1890.25,1897.3699951171875,1157289984,78.71228192313619,150.4871612750237,199.97883559432842,-3.6383831615792173,1390.8992016601562,1045.285899658203,1472.8222062678235,1106.0490322759465,2028.6966995475825,1646.6352828742927,89.10742627150124,21928194672.0,0.41941603539312405,232.3499755859375,13.236599758732826,72.2563806991143
2017-05-20,2084.72998046875,2084.72998046875,1974.9200439453125,1984.239990234375,961336000,81.5387518793419,163.39732213722687,219.20269429380278,0.0,1411.1580004882812,1052.060584411621,1496.8185895698207,1115.787151163437,2148.2954527627644,1665.5565003622353,90.5861770037824,22889530672.0,0.43809538753050126,297.5999755859375,16.652396567280064,72.46339923482749
2017-05-21,2041.199951171875,2119.080078125,2037.5,2067.030029296875,1147859968,76.62303460620497,168.17756181883533,176.00680317402083,-14.91499192876271,1430.3719995117187,1058.5624392700195,1518.1668782600975,1124.9952387257101,2152.2030022533195,1784.3489508716805,89.9428842267265,21741670704.0,0.33886763567394407,192.6300048828125,10.420487754304904,67.68058996947077
2017-05-22,2173.39990234375,2303.89990234375,2017.8699951171875,2043.18994140625,1942220032,80.47321146156297,180.5520754882923,177.340123886328,-19.99019802348623,1451.7965966796876,1065.9859387207032,1543.8622909692604,1135.4271259258896,2225.549331803263,1844.726595931112,103.94910015528622,23683890736.0,0.3147156772641956,449.159912109375,26.04973290570305,66.27129366790643
2017-05-23,2320.419921875,2320.820068359375,2178.5,2191.56005859375,1378749952,83.69033321987729,199.91772649690347,171.04247254810426,-0.05974653108323791,1475.3287939453126,1074.0718634033203,1574.3155313969364,1147.2180990199108,2354.6659412029985,1888.3179455157515,107.05417628816755,25062640688.0,0.34538922532214816,515.5098876953125,28.561528161131104,71.5701968886682
2017-05-24,2443.639892578125,2523.719970703125,2321.3701171875,2321.3701171875,1725379968,85.80169427520708,222.6414937364134,177.76849746956077,-9.176759807108093,1501.536591796875,1082.7729727172853,1608.4066828158066,1160.1178183587986,2512.370977241062,1912.984882133938,113.9288814695931,26788020656.0,0.3589209659704493,634.7298583984375,35.089078307107606,67.98621766179487
2017-05-25,2304.97998046875,2763.7099609375,2285.300048828125,2446.239990234375,2406700032,74.16635950687711,226.8466005080861,144.13810637272698,-41.22933755656406,1525.1405908203126,1090.7402627563476,1635.7232827237651,1171.5094816633753,2531.99780716641,1981.4580522085898,139.9632408010061,24381320624.0,0.2531117929113882,566.5499267578125,32.58974530199978,49.702219996920405
2017-05-26,2202.419921875,2573.7900390625,2071.989990234375,2320.889892578125,1763480064,66.93607652735669,219.3746242105151,78.17295135259349,-50.44714205075008,1545.5353881835938,1098.236707458496,1657.946680337539,1181.7672969888642,2480.8376189544715,2097.1062287017785,165.80872708865743,22617840560.0,0.17860178985726674,467.969970703125,26.980886383429095,43.5926427324653
2017-05-27,2038.8699951171875,2260.199951171875,1855.8299560546875,2196.27001953125,1700480000,57.336798890397766,197.97379820512242,1.0807974638007987,-65.78689544418894,1562.7747875976563,1104.8818173217774,1672.8848495445839,1190.2956820448676,2532.75392455441,1991.3779602112152,182.84881766212385,20917360560.0,0.12185973355363158,199.780029296875,10.862982943184326,41.5151188013573
2017-05-28,2155.800048828125,2267.340087890625,2054.080078125,2054.080078125,1147139968,61.57914242069412,188.27841119544382,30.213772786546972,-55.17425599203186,1582.3717895507812,1112.0444525146484,1691.8227004968796,1199.9026906695765,2503.4517084756903,1954.8322270711847,186.10748017007484,22064500528.0,0.06387786044567427,267.1500244140625,14.145025333475614,43.01281124984616
2017-05-29,2255.610107421875,2307.050048828125,2107.169921875,2159.429931640625,994625024,64.79698707911594,186.49874329852491,43.894056618340805,-46.11543722014703,1603.726591796875,1119.7448330688476,1713.9320105723698,1210.4072420800471,2374.1338310028295,2008.9381904815455,187.09124065457843,23059125552.0,0.10154122568785491,267.900146484375,13.47782884571451,44.4311135674127
2017-05-30,2175.469970703125,2301.9599609375,2124.570068359375,2255.360107421875,1443970048,60.42127857199941,176.5861294154147,26.471823680427974,-53.38900248118064,1623.4933911132812,1127.0401278686522,1732.031538420635,1220.009856295202,2309.053588496268,2022.2144290818576,186.39828722054605,21615155504.0,0.03689061919963134,90.739990234375,4.352601587951077,41.15038872123235
2017-05-31,2286.409912109375,2311.080078125,2145.570068359375,2187.18994140625,1544829952,64.0413677672253,175.65736879962537,38.7728219185651,-49.89599158285357,1645.1213891601562,1134.9469073486327,1753.7718668005857,1230.620802124199,2355.716100817114,2009.1479128547612,184.9062674023374,23159985456.0,0.06113182083412556,245.2099609375,12.013029923732965,41.91250247827187
2017-06-01,2407.8798828125,2448.389892578125,2288.330078125,2288.330078125,1653180032,67.54198877600858,182.61782616471692,97.70717303623792,-39.19351414407787,1669.2715869140625,1143.4761517333984,1779.423161546151,1242.3348228275652,2436.272326211008,2076.195642538992,183.26867547850972,24813165488.0,0.10893139720794645,234.47998046875,10.788625701873437,48.9154454910204
2017-06-02,2488.550048828125,2488.550048828125,2373.320068359375,2404.030029296875,1317030016,69.65479975913638,192.42528804271888,119.47906482417977,-30.307960372460474,1695.6569873046874,1152.3937969970702,1807.2320590866207,1254.7349743300583,2545.9548096320277,2099.613159117972,178.40876869209833,26130195504.0,0.1360414513621023,168.130126953125,7.2456767573891785,56.06179390679182
2017-06-03,2515.35009765625,2581.909912109375,2423.570068359375,2493.719970703125,1514950016,70.34541771954181,200.05421177909238,127.9844509178453,-27.3560230366906,1722.6131884765625,1161.4124523925782,1835.0013939324886,1267.2784083930055,2629.8130319591883,2119.6509328845614,176.975274053377,27645145520.0,0.1366482251665601,71.710205078125,2.9345651663293255,58.38095610161768
2017-06-04,2511.81005859375,2585.889892578125,2452.5400390625,2547.7900390625,1355120000,70.11841185124663,203.46907242478028,110.0994371139104,-27.74594670980388,1749.3989892578124,1170.2505126953124,1861.5429101937145,1279.6618078974907,2615.88052449805,2268.11947550195,173.8591725863947,26290025520.0,0.13936893395225725,206.830078125,8.973183276105427,58.779198241880984
2017-06-05,2686.81005859375,2686.81005859375,2510.219970703125,2512.39990234375,1369309952,74.49935067099814,217.78591113664652,138.0729470181274,-8.470271614107872,1779.4763916015625,1179.979678039551,1893.9063277780297,1293.6632830287967,2704.184790085971,2339.975268507779,174.0542379652683,27659335472.0,0.1866493361380726,484.39013671875,21.993541372726554,61.766640806957135
2017-06-06,2863.199951171875,2999.909912109375,2690.840087890625,2690.840087890625,2089609984,78.00040276503888,240.5919054198489,190.54644346622513,-11.949336251719567,1812.8621899414063,1190.5377526855468,1931.9178424209258,1309.2805633088274,2900.6304385986837,2325.6576473388163,183.98606764743664,29748945456.0,0.1611626162359161,824.3299560546875,40.43072672749337,62.8604590489845
2017-06-07,2732.159912109375,2869.3798828125,2700.56005859375,2869.3798828125,1517709952,70.28073467607202,245.26472511344218,127.60335062976368,-23.403084599377543,1843.2719873046874,1200.4404721069336,1963.2998843694925,1323.4385667794797,2930.3171213767414,2393.4149098732582,182.90276454538758,28231235504.0,0.10628531724785878,576.35986328125,26.735311727752972,56.78616401574357
2017-06-08,2805.6201171875,2815.300048828125,2670.949951171875,2720.489990234375,1281170048,71.95633108119505,251.99079992105453,105.84683576671813,-16.98218676882299,1875.1785888671875,1210.8134426879883,1996.3320503623556,1338.1866419079179,2960.634765027653,2479.205274034847,180.1490026247349,29512405552.0,0.11551953666719482,550.010009765625,24.384090493116176,60.53071472623742
2017-06-09,2823.81005859375,2901.7099609375,2795.6201171875,2807.43994140625,1348950016,72.37171447784783,255.83987607998415,109.18976160116893,-15.392268047671953,1907.0731909179688,1221.2362530517578,2028.7821683322143,1352.968964462006,2910.207689771184,2654.4323492913163,174.85906270511097,30861355568.0,0.06205832148711737,648.340087890625,29.802300037314584,57.98999471064224
2017-06-10,2947.7099609375,2950.989990234375,2746.550048828125,2828.139892578125,2018889984,75.07939393197599,265.82373278941577,105.7085537853694,-5.518957987609574,1941.5863891601562,1232.2180679321289,2064.818552355951,1368.8370340786776,2976.0966059500915,2692.9033940499085,176.9719826123352,32880245552.0,0.1554720814246378,661.300048828125,28.92307478749639,63.43190771637763
2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000,75.29823282716308,271.4461537737425,103.11912630308134,-4.6821924798648435,1976.1143920898437,1243.2856484985352,2099.8495937310854,1384.650696500003,3027.185646476469,2679.778416023531,175.47898873712376,34632645552.0,0.17933896037612146,550.230224609375,22.851232261913502,66.04379713456173
2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112,59.22416927660313,248.94739270973196,34.19534694405838,-38.87404780286228,2005.1627905273438,1252.8823529052734,2121.801761930357,1397.3370565628138,3057.1936420205075,2620.758408760743,197.13762891103457,32063115440.0,0.09815562017786778,171.079833984375,6.874679256096845,54.93570056244596
2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000,60.9502668707724,233.06128149800315,23.33783335474345,-33.11210341500884,2034.5001904296876,1262.7592080688476,2145.143654385294,1410.468230323694,3060.7793918603415,2581.7326198584083,192.96066657810354,33844315440.0,0.08482053053646592,201.669921875,8.017568690056775,54.63548461950694
2017-06-14,2506.3701171875,2786.830078125,2412.93994140625,2716.8798828125,1696560000,52.21344356944442,201.1549482363439,-50.661720964099565,-69.35831671316197,2059.31779296875,1271.6141485595704,2159.3093980245962,1421.3727267103984,3104.993929020248,2410.5421061360025,205.88420015957828,32147755440.0,0.1293986663467148,-5.43994140625,-0.21657455298572933,50.88426436809507
2017-06-15,2464.580078125,2534.7099609375,2212.9599609375,2499.580078125,2026259968,50.66192898973298,170.5310663740879,-127.32581812426344,-68.02590599150511,2082.987795410156,1280.2768740844726,2171.28079724422,1431.75289936129,3012.0330454387827,2310.2510365924677,214.1603287196084,30121495472.0,0.1902801790493151,-222.22998046875,-8.271145917365777,52.389265159608144
2017-06-16,2518.56005859375,2539.919921875,2385.14990234375,2469.570068359375,1195190016,52.62036707187403,148.9007178712627,-94.71751442922229,-61.16651418541038,2107.004396972656,1289.1906094360352,2184.899591806947,1442.5669009456929,2767.971572982415,2378.492489517585,209.9181637775828,31316685488.0,0.22578121625159156,-344.639892578125,-12.036878264023015,54.902237430861746
2017-06-17,2655.8798828125,2685.18994140625,2484.9599609375,2514.010009765625,1534509952,57.26736570781179,141.21127732528885,-41.16138541930596,-43.71688806696889,2133.7923950195313,1298.7919888305664,2203.369407140498,1454.6396669344174,2765.9092837372755,2379.0547787627247,209.22615068409473,32851195440.0,0.25860805218101285,-76.280029296875,-2.791931356535522,54.57612993041937
2017-06-18,2548.2900390625,2662.10009765625,2516.330078125,2655.35009765625,1178659968,52.89033221754471,124.99487594510629,-61.791240998821465,-57.38863982065847,2158.322395019531,1307.8049841308593,2216.8957064315573,1465.5217601894233,2667.6319270187373,2409.840143293763,204.69356988746298,31672535472.0,0.22157381977925314,-257.330078125,-9.171950134965567,51.720543224502535
2017-06-19,2589.60009765625,2662.85009765625,2549.030029296875,2549.030029296875,1446840064,54.33357339219154,114.16066442742613,-47.207493360161024,-52.139251529543664,2183.1565966796875,1316.9691146850587,2231.511564910957,1476.7066192686952,2684.755422492746,2426.008640007254,198.25546193791206,33119375536.0,0.22776353610967262,-234.2099609375,-8.294111717065558,53.822001071192005
2017-06-20,2721.7900390625,2763.449951171875,2589.820068359375,2591.260009765625,1854189952,58.6943661005402,114.9164123884043,4.816683444690189,-35.12303373112409,2209.160397949219,1326.6883450317382,2250.738171740429,1489.0955090178875,2754.1660215881348,2459.482025286865,196.512204193463,34973565488.0,0.2219071161804995,-225.919921875,-7.664252075979268,55.844697449956804
2017-06-21,2689.10009765625,2772.010009765625,2660.39990234375,2709.429931640625,1626579968,57.23871038754847,111.59118925547136,16.056601888769464,-39.29107394163972,2233.8860009765626,1336.2780703735352,2267.928835501834,1501.0358531834434,2768.365541561848,2513.4985209381516,190.44776870977816,33346985520.0,0.172622510983643,-269.010009765625,-9.09398230615828,60.054779235377104
2017-06-22,2705.409912109375,2723.739990234375,2642.360107421875,2691.030029296875,1097939968,57.80103055446611,109.01533081133766,10.033862552409754,-37.21153633642159,2258.192399902344,1345.9357598876952,2285.08495615311,1513.0196746652935,2788.6565802198033,2513.0194939989465,182.65720543140117,34444925488.0,0.151668853967148,45.780029296875,1.7212932368041989,58.3432825427326
2017-06-23,2744.909912109375,2765.169921875,2706.3701171875,2707.340087890625,961318976,59.200366173281864,108.90586529742814,44.84751322392049,-32.17519851405124,2282.337197265625,1355.866809387207,2303.117307367081,1525.2772889682199,2797.2843320765583,2583.0396913609416,173.87883431241715,35406244464.0,0.15613310278296402,27.889892578125,1.0264882988582713,56.82795650767737
2017-06-24,2608.719970703125,2757.93994140625,2583.18994140625,2738.52001953125,982750016,52.71031293774206,96.71485436611829,0.340011266302278,-49.5397188414107,2303.40259765625,1365.0892892456054,2315.101725537122,1536.057813164587,2786.898775434308,2601.073197221942,173.94106043295878,34423494448.0,0.14058988233138456,102.349853515625,4.083588964525157,46.39000556179779
2017-06-25,2589.409912109375,2682.260009765625,2552.1201171875,2607.25,1161100032,51.8424863921196,84.52092540828426,-15.978394461010012,-52.00179424515478,2323.614794921875,1374.1956787109375,2325.8589093242695,1546.5389285769731,2785.6596061252435,2549.360315749757,170.81240558618492,33262394416.0,0.08160327726078082,124.829833984375,5.064953461741153,46.403156081549106
2017-06-26,2478.449951171875,2615.25,2376.2900390625,2590.570068359375,1663280000,47.048963727010864,65.15256907982939,-103.37464963577375,-53.91439483578739,2341.2495947265625,1382.7338784790038,2331.842871749666,1555.8116750704548,2812.6808227623774,2438.0790405188723,175.68008811127885,31599114416.0,0.06702924508100633,-40.110107421875,-1.5925809386602705,47.48931330058423
2017-06-27,2552.449951171875,2552.449951171875,2332.989990234375,2478.449951171875,1489789952,50.346353017061276,55.138585414176305,-95.00513197211521,-40.84201632623889,2357.8315942382815,1391.632158203125,2340.494129766223,1565.7284738376331,2769.3426050821977,2420.2332738240525,178.80722188458037,33088904368.0,0.14663239932477737,-103.429931640625,-3.89437535597791,52.951714130091425
2017-06-28,2574.7900390625,2603.97998046875,2484.419921875,2553.030029296875,1183869952,51.331679064069114,48.446627041601005,-30.632505170925697,-35.277694924906186,2374.2201953125,1400.6328582763672,2349.682204640587,1575.7688874219602,2650.927457326369,2470.6004723611304,174.57528164952106,34272774320.0,0.13062718284328567,26.5,1.0399130237839482,57.834622463406546
2017-06-29,2539.320068359375,2588.830078125,2510.47998046875,2567.56005859375,949979008,49.64713026221649,39.82202806635314,-53.39701393983325,-53.002125428060765,2389.2639965820313,1409.480803527832,2357.118983609951,1585.356461361636,2623.610053635522,2470.1579151144783,167.70205422143027,33322795312.0,0.14499762505592179,-50.280029296875,-1.9416136623713278,54.823914615658545
2017-06-30,2480.840087890625,2559.25,2478.429931640625,2539.239990234375,860273024,46.913575770899406,27.94598167437698,-96.22014108999053,-66.32269803684298,2401.9093994140626,1417.9845690917969,2361.970791620958,1594.2667462027207,2602.91047240981,2447.42956665269,161.49619808842633,32462522288.0,0.05554996037383818,-240.949951171875,-8.852628149630101,50.5924869228273
2017-07-01,2434.550048828125,2515.27001953125,2419.22998046875,2492.60009765625,779913984,44.81039145216091,14.630261508448257,-117.79028807220294,-76.86664523814025,2416.1156005859375,1426.2545391845704,2364.8170370016314,1602.6277740895407,2619.1450741110148,2413.635004013985,156.820758158003,31682608304.0,0.006864799951900665,-254.550048828125,-9.465993811460727,50.55188464438512
2017-07-02,2506.469970703125,2514.280029296875,2394.840087890625,2436.39990234375,803747008,48.661356122197255,9.768192337040091,-89.36247463343231,-60.484722165067126,2430.146799316406,1434.879483947754,2370.3720540095333,1611.6212287822132,2603.4167234922706,2410.9713624452297,154.15069981859207,32486355312.0,0.0740735000722847,-198.93994140625,-7.353412158201896,56.9788431391879
2017-07-03,2564.06005859375,2595.0,2480.469970703125,2498.56005859375,964112000,51.575180984316546,10.441641537758642,-27.03661886001167,-47.36684932817121,2445.2497998046874,1443.8093441772462,2377.967662032444,1621.09823206392,2595.447178985431,2414.6489147645693,151.32065192418372,33450467312.0,0.09657594020481004,-180.849853515625,-6.588553333491652,61.33390178476824
2017-07-04,2601.639892578125,2631.590087890625,2559.35009765625,2561.0,985516032,53.43252989640678,13.848101126387974,19.734784287996863,-38.806913035402665,2462.5139965820313,1452.8930087280273,2386.7391220538434,1630.8548655018724,2636.1498301729966,2398.874193264503,145.67203323205453,34435983344.0,0.14044896861499848,-7.080078125,-0.2714004647686166,54.100718916340966
2017-07-05,2601.989990234375,2622.64990234375,2538.550048828125,2602.8701171875,941566016,53.45044255611022,16.38709462138104,21.321402608804,-37.75740604640468,2479.8647973632815,1461.9488137817382,2395.1803325707274,1640.5179015688625,2669.6479077621257,2413.836076612874,141.2740203951667,35377549360.0,0.11882465110540873,12.580078125,0.48582798985086395,54.53054032493309
2017-07-06,2608.56005859375,2616.719970703125,2581.68994140625,2608.10009765625,761956992,53.80952586585336,18.71369503933056,46.706532126352585,-36.23719007190677,2495.25419921875,1471.0389639282228,2403.5481649637873,1650.150161837767,2653.321848375362,2499.7661399058875,133.68516388814587,36139506352.0,0.10130957278481975,130.110107421875,5.249656437902068,56.2184639645829
2017-07-07,2518.659912109375,2916.139892578125,2498.8701171875,2608.590087890625,917411968,48.31719636752548,13.151746985814952,114.34554747497688,-68.16085861820946,2507.854396972656,1479.6686935424805,2408.0623511263593,1658.792049900171,2646.9762638502234,2510.9877009935262,153.94120756689438,35222094384.0,0.019351601528124946,-33.7900390625,-1.3238276835550251,41.87416098086932
2017-07-08,2571.340087890625,2571.340087890625,2492.31005859375,2520.27001953125,733329984,51.44475234421936,12.846625103236875,-0.6078903868984198,-59.12713065743609,2519.5269995117187,1488.5210140991212,2414.465399626919,1667.8721298801754,2647.3956636272687,2513.4803129352313,148.59040911903585,35955424368.0,0.08268288216673977,-3.449951171875,-0.13398961156192574,47.496571575990686
2017-07-09,2518.43994140625,2635.489990234375,2517.590087890625,2572.610107421875,527856000,48.284914228527164,8.241214505845619,23.51059626975414,-68.19857974312794,2528.2011987304686,1496.9418087768554,2418.5428326378733,1676.3354911888925,2641.843900207995,2485.752095885755,146.3982300636583,35427568368.0,0.08132518541506202,-20.880126953125,-0.8222723560254224,39.887843401118424
2017-07-10,2372.56005859375,2537.159912109375,2321.1298828125,2525.25,1111200000,40.83604077981741,-7.098071793459894,-164.68226050194212,-91.35641839008584,2534.8284008789065,1504.4819091796876,2416.7395865969274,1683.2630988247618,2678.410375742017,2357.4136476954827,151.37193000888809,34316368368.0,0.008844373952565454,-108.280029296875,-4.364651709128978,35.63955970352774
2017-07-11,2337.7900390625,2413.469970703125,2296.81005859375,2385.889892578125,1329760000,39.280606973147854,-21.808818209443416,-188.1896099442149,-93.38317351755674,2538.1162036132814,1511.5609393310547,2413.6435259093028,1689.7758046977742,2646.543635264152,2280.9723803608485,148.89250015892287,32986608368.0,0.02849798932947738,-96.760009765625,-3.974451452012687,32.69764135615655
2017-07-12,2398.840087890625,2423.7099609375,2275.139892578125,2332.77001953125,1117410048,43.36001195967913,-28.215708877164616,-132.28274029944353,-80.70199761115444,2539.684606933594,1519.061029663086,2413.0629989281783,1696.831170699693,2618.885061571057,2260.703024366443,148.86946931609802,34104018416.0,0.035391033875612675,-107.6298828125,-4.294082277886107,35.73049836233149
2017-07-13,2357.89990234375,2425.219970703125,2340.830078125,2402.699951171875,835769984,41.35355113512281,-36.17968977011924,-102.05830061901601,-87.08892203344384,2537.9698071289063,1526.3696142578126,2410.8997402385926,1703.4089690245096,2524.8023235913356,2269.409688127414,144.26378526338567,33268248432.0,-0.004014533681124313,-206.16015625,-8.040379380312482,33.877931699448894
2017-07-14,2233.340087890625,2363.25,2183.219970703125,2360.590087890625,882502976,35.90905061199531,-51.94336723783863,-149.85443984338573,-93.16158345658285,2536.5370092773437,1532.9982647705078,2403.9366166171035,1708.6819154808888,2454.0119887605288,2226.1600815519714,146.8185169800635,32385745456.0,0.011188751691687697,-368.2998046875,-14.156448236290268,39.567057405184855
2017-07-15,1998.8599853515625,2231.139892578125,1990.4100341796875,2230.1201171875,993608000,28.343900152232727,-82.40684503204147,-197.69043796022126,-99.08721198790175,2532.465810546875,1538.3265747070313,2388.0512585282586,1711.5692594597015,2553.337978103373,1977.3540629122522,153.6836267465545,31392137456.0,-0.010304594514467596,-603.1300048828125,-23.17956668344006,31.090825622860358
2017-07-16,1929.8199462890625,2058.77001953125,1843.030029296875,1991.97998046875,1182870016,26.569020512938028,-110.84260032271868,-192.30125056265723,-91.91229901411866,2530.2848095703125,1543.0960693359375,2370.0814031463296,1713.7409080848693,2560.8099825199706,1806.6940213862792,158.11622413854167,30209267440.0,-0.010046006507820107,-678.7401123046875,-26.019723412869777,33.24286100944055
